,year,category,nominee,artist,workers,winner
889,2013,Best Jazz Instrumental Album,Money Jungle: Provocative In Blue,Terri Lyne Carrington,"Terri Lyne Carrington, producer; Jeremy Loucas & Mike Marciano, engineers/mixers",True
890,2013,Best Large Jazz Ensemble Album,Night In Calisia,"Randy Brecker, Włodek Pawlik Trio & Kalisz Philharmonic","Jacek Gawlowski, Leszek Kaminski & Jaroslaw Regulski, engineers/mixers",True
891,2013,Best Latin Jazz Album,Song For Maura,Paquito D'Rivera And Trio Corrente,"Brenda Feliciano & Jacques Figueras, producers; Carlos Akamine & Daniel Freiberg, engineers/mixers",True
892,2013,Best Gospel/Contemporary Christian Music Performance,Break Every Chain [Live],Tasha Cobbs,,True
893,2013,Best Gospel Song,If He Did It Before... Same God [Live],,"Tye Tribbett, songwriter (Tye Tribbett)",True
894,2013,Best Contemporary Christian Music Song,Overcomer,,"David Garcia, Ben Glover & Christopher Stevens, songwriters (Mandisa)",True
895,2013,Best Gospel Album,Greater Than [Live],Tye Tribbett,"Brandon Jones & Tye Tribbett, producers; John Jaszcz, Ryan Moys & Brian Thomason, engineers/mixers",True
896,2013,Best Contemporary Christian Music Album,Overcomer,Mandisa,"David Garcia & Christopher Stevens, producers; David Garcia & Christopher Stevens, engineers/mixers",True
897,2013,Best Latin Pop Album,Vida,Draco Rosa,"Draco Rosa, producer; Benny Faccone, Seth Horan Atkins & Sadaharu Yagi, engineers/mixers",True
898,2013,"Best Latin Rock, Urban or Alternative Album",Treinta Días,La Santa Cecilia,"Sebastian Krys, producer; Sebastian Krys, engineer/mixer",True
899,2013,Best Regional Mexican Music Album (Including Tejano),A Mi Manera,Mariachi Divas De Cindy Shea,"Salvador ""Chava"" Sandoval, engineer/mixer",True
900,2013,Best Tropical Latin Album,Pacific Mambo Orchestra,Pacific Mambo Orchestra,,True
901,2013,Best American Roots Song,Love Has Come For You,,"Edie Brickell & Steve Martin, songwriters (Steve Martin & Edie Brickell)",True
902,2013,Best Americana Album,Old Yellow Moon,Emmylou Harris & Rodney Crowell,"Brian Ahern, producer; Donivan Cowart, engineer/mixer",True
903,2013,Best Bluegrass Album,The Streets Of Baltimore,Del McCoury Band,"David Ferguson, engineer/mixer",True
904,2013,Best Blues Album,Get Up!,Ben Harper With Charlie Musselwhite,"Chris Goldsmith, Sheldon Gomberg, Ben Harper, Jesse Ingalls, Jason Mozersky & Jordan Richardson, producers; Sheldon Gomberg, Jason Gossman, Bill Mims & Erich Talaba, engineers/mixers",True
905,2013,Best Folk Album,My Favorite Picture Of You,Guy Clark,"Shawn Camp, Guy Clark & Chris Latham, producers; Chris Latham, engineer/mixer",True
906,2013,Best Regional Roots Music Album,Dockside Sessions,Terrance Simien & The Zydeco Experience,"George G. Receli, producer; David Farrell & George G. Receli, engineers/mixers",True
907,2013,Best Reggae Album,Ziggy Marley In Concert,Ziggy Marley,"Ziggy Marley, producer; Errol Brown & Fabian Cooke, engineers/mixers",True
908,2013,Best World Music Album,Savor Flamenco,Gipsy Kings,"René Ameline & James Farber, engineers/mixers",True
909,2013,Best World Music Album,Live: Singing For Peace Around The World,Ladysmith Black Mambazo,"Mitch Goldstein, producer; Jon Picciano, engineer/mixer",False
910,2013,Best Children's Album,Throw A Penny In The Wishing Well,Jennifer Gasoi,"Jennifer Gasoi, producer; Pierre Messier, engineer/mixer",True
911,2013,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",America Again: Re-becoming The Greatness We Never Weren't,Stephen Colbert,"Aaron Cohen & Michele McGonigle, producers; Christine M. Farrell & Todd Kilponen, engineers/mixers",True
912,2013,Best Comedy Album,Calm Down Gurrl,Kathy Griffin,"Don Worsham, engineer/mixer",True
913,2013,Best Musical Theater Album,Kinky Boots,,"Billy Porter & Stark Sands, principal soloists; Cyndi Lauper, composer & lyricist; Sammy James, Jr., Cyndi Lauper, Stephen Oremus & William Wittman, producers; Derik Lee & William Wittman, engineers/mixers (Original Broadway Cast With Stark Sands, Billy Porter & Others)",True
914,2013,Best Compilation Soundtrack For Visual Media,Sound City: Real To Reel,Dave Grohl & Various Artists,"Butch Vig, compilation producer; James Brown, engineer/mixer",True
915,2013,Best Score Soundtrack For Visual Media,Skyfall,,"Thomas Newman, composer; Bill Bernstein & Thomas Newman, producers; Simon Rhodes, engineer/mixer (Thomas Newman)",True
916,2013,Best Song Written For Visual Media,Skyfall,"Adele Adkins & Paul Epworth, songwriters (Adele)",,True
917,2013,Best Instrumental Composition,Pensamientos For Solo Alto Saxophone And Chamber Orchestra,,"Clare Fischer, composer (The Clare Fischer Orchestra)",True
918,2013,Best Instrumental Arrangement,On Green Dolphin Street,,"Gordon Goodwin, arranger (Gordon Goodwin's Big Phat Band)",True
919,2013,Best Instrumental Arrangement Accompanying Vocalist(s),Swing Low,,"Gil Goldstein, arranger (Bobby McFerrin & Esperanza Spalding)",True
920,2013,Best Recording Package,Long Night Moon,,"Sarah Dodds & Shauna Dodds, art directors (Reckless Kelly)",True
921,2013,Best Boxed Or Special Limited Edition Package,Wings Over America (Deluxe Edition),,"Simon Earith & James Musgrave, art directors (Paul McCartney And Wings)",True
922,2013,Best Album Notes,Afro Blue Impressions (Remastered & Expanded),,"Neil Tesser, album notes writer (John Coltrane)",True
923,2013,Best Historical Album,Charlie Is My Darling - Ireland 1965,,"Teri Landi, Andrew Loog Oldham & Steve Rosenthal, compilation producers; Bob Ludwig, mastering engineer (The Rolling Stones)",True
924,2013,Best Historical Album,The Complete Sussex And Columbia Albums,,"Leo Sacks, compilation producer; Joseph M. Palmaccio, Tom Ruff & Mark Wilder, mastering engineers (Bill Withers)",False
925,2013,"Best Engineered Album, Non-Classical",Random Access Memories,,"Peter Franco, Mick Guzauski, Florian Lagatta & Daniel Lerner, engineers; Antoine Chabert & Bob Ludwig, mastering engineers (Daft Punk)",True
926,2013,"Producer Of The Year, Non-Classical",Pharrell Williams,,,True
927,2013,"Best Remixed Recording, Non-Classical",Summertime Sadness (Cedric Gervais Remix),,"Cedric Gervais, remixer (Lana Del Rey)",True
928,2013,Best Surround Sound Album,Live Kisses,,"Al Schmitt, surround mix engineer; Tommy LiPuma, surround producer (Paul McCartney)",True
929,2013,"Best Engineered Album, Classical",Winter Morning Walks,,"David Frost, Brian Losch & Tim Martyn, engineers; Tim Martyn, mastering engineer (Dawn Upshaw, Maria Schneider, Australian Chamber Orchestra & St. Paul Chamber Orchestra)",True
930,2013,"Producer Of The Year, Classical",David Frost,,,True
931,2013,Best Orchestral Performance,Sibelius: Symphonies Nos. 1 & 4,,"Osmo Vänskä, conductor; Robert Suff, producer; Jens Braun, engineer (Minnesota Orchestra)",True
932,2013,Best Opera Recording,Adès: The Tempest,,"Thomas Adès, conductor; Jay David Saks, producer; Simon Keenlyside, Isabel Leonard, Audrey Luna & Alan Oke, soloists (The Metropolitan Opera Chorus; The Metropolitan Opera Orchestra)",True
933,2013,Best Choral Performance,Pärt: Adam's Lament,,"Tõnu Kaljuste, conductor; Manfred Eicher, producer; Peter Laenger & Stephan Schellmann, engineers (Tui Hirv & Rainer Vilu; Estonian Philharmonic Chamber Choir, Latvian Radio Choir & Vox Clamantis; Sinfonietta Riga & Tallinn Chamber Orchestra)",True
934,2013,Best Chamber Music/Small Ensemble Performance,Roomful Of Teeth,,"Jesse Lewis, producer; Brad Wells, conductor; Roomful Of Teeth (Cameron Beauchamp, Dashon Burton, Martha Cluver, Eric Dudley, Estelí Gomez, Avery Griffin, Caroline Shaw & Virginia Warnken), ensembles; Mark Donahue & Jesse Lewis, engineers",True
935,2013,Best Classical Instrumental Solo,Corigliano: Conjurer - Concerto For Percussionist & String Orchestra,,"Evelyn Glennie; David Alan Miller, conductor; Silas Brown & John Corigliano, producers; Silas Brown & John Corigliano, engineers (Albany Symphony)",True
936,2013,Best Classical Vocal Solo,Winter Morning Walks,,"Dawn Upshaw, soloist; David Frost, producer; David Frost, Brian Losch & Tim Martyn, engineers (Maria Schneider; Australian Chamber Orchestra & St. Paul Chamber Orchestra)",True
937,2013,Best Classical Compendium,Hindemith: Violinkonzert; Symphonic Metamorphosis; Konzertmusik,,"Christoph Eschenbach, conductor; Dominik Blech & Björn Brigsne, engineers (Christoph Eschenbach)",True
938,2013,Best Contemporary Classical Composition,"Schneider, Maria: Winter Morning Walks",,"Maria Schneider, composer",True
939,2013,Best Music Video,Suit & Tie,Justin Timberlake Featuring Jay Z,"David Fincher, video director; Timory King, video producer",True
940,2013,Best Music Film,Live Kisses,Paul McCartney,"Jonas Åkerlund, video director; Violaine Etienne, Aron Levine & Scott Rodger, video producers",True
941,2012,Record Of The Year,Somebody That I Used To Know,Gotye Featuring Kimbra,"Wally De Backer, producer; Wally De Backer & Francois Tetaz, engineers/mixers; William Bowden, mastering engineer",True
942,2012,Album Of The Year,Babel,Mumford & Sons,"Markus Dravs, producer; Robin Baynton, Ruadhri Cushnan & Matt Lawrence, engineers/mixers; Bob Ludwig, mastering engineer",True
943,2012,Song Of The Year,We Are Young,,"Jack Antonoff, Jeff Bhasker, Andrew Dost & Nate Ruess, songwriters (Fun. Featuring Janelle Monáe)",True
944,2012,Best New Artist,Fun.,,,True
945,2012,Best Pop Solo Performance,Set Fire To The Rain [Live],Adele,,True
946,2012,Best Pop Duo/Group Performance,Somebody That I Used To Know,Gotye Featuring Kimbra,,True
947,2012,Best Pop Instrumental Album,Impressions,Chris Botti,"Bobby Colomby, producer; Allen M. Sides, engineer/mixer",True
948,2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,"Serban Ghenea & John Hanes, engineers/mixers",True
949,2012,Best Dance Recording,Bangarang,Skrillex Featuring Sirah,"Skrillex, producer; Skrillex, mixer",True
950,2012,Best Dance/Electronica Album,Bangarang,Skrillex,"Skrillex, producer; Skrillex, engineer/mixer",True
951,2012,Best Traditional Pop Vocal Album,Kisses On The Bottom,Paul McCartney,"Tommy LiPuma, producer; Al Schmitt, engineer/mixer",True
952,2012,Best Rock Performance,Lonely Boy,The Black Keys,,True
953,2012,Best Hard Rock/Metal Performance,Love Bites (So Do I),Halestorm,,True
954,2012,Best Rock Song,Lonely Boy,,"Dan Auerbach, Brian Burton & Patrick Carney, songwriters (The Black Keys)",True
955,2012,Best Rock Album,El Camino,The Black Keys,"Danger Mouse & The Black Keys (Dan Auerbach & Patrick Carney), producers; Tchad Blake & Kennie Takahashi, engineers/mixers",True
956,2012,Best Alternative Music Album,Making Mirrors,Gotye,"Gotye, producer; Francois Tetaz, engineer/mixer",True
957,2012,Best R&B Performance,Climax,Usher,,True
958,2012,Best Traditional R&B Performance,Love On Top,Beyoncé,,True
959,2012,Best R&B Song,Adorn,,"Miguel Jontel Pimentel, songwriter (Miguel)",True
960,2012,Best Urban Contemporary Album,Channel Orange,Frank Ocean,"James Ryan Ho, Frank Ocean & Om'mas Keith, producers; Jeff Ellis, James Ryan Ho & Frank Ocean, engineers/mixers",True
961,2012,Best R&B Album,Black Radio,Robert Glasper Experiment,"Keith ""Qmillion"" Lewis, engineer/mixer",True
962,2012,Best Rap Performance,N****s In Paris,Jay-Z & Kanye West,,True
963,2012,Best Rap/Sung Collaboration,No Church In The Wild,Jay-Z & Kanye West Featuring Frank Ocean & The-Dream,,True
964,2012,Best Rap Song,N****s In Paris,,"Shawn Carter, Mike Dean, Chauncey Hollis & Kanye West, songwriters (Jay-Z & Kanye West)",True
965,2012,Best Rap Album,Take Care,Drake,"Noah ""40"" Shebib, producer; Noel ""Gadget"" Campbell & Noah ""40"" Shebib, engineers/mixers",True
966,2012,Best Country Solo Performance,Blown Away,Carrie Underwood,,True
967,2012,Best Country Duo/Group Performance,Pontoon,Little Big Town,,True
968,2012,Best Country Song,Blown Away,,"Josh Kear & Chris Tompkins, songwriters (Carrie Underwood)",True
969,2012,Best Country Album,Uncaged,Zac Brown Band,"Keith Stegall, producer; John Kelton, engineer/mixer",True
970,2012,Best New Age Album,Echoes Of Love,Omar Akram,"Gregg Karukas, producer; Gregg Karukas, engineer/mixer",True
971,2012,Best Improvised Jazz Solo,Hot House,,"Gary Burton & Chick Corea, soloists",True
972,2012,Best Jazz Vocal Album,Radio Music Society,Esperanza Spalding,"Esperanza Spalding, producer; Joe Ferla & Fernando Lodeiro, engineers/mixers",True
973,2012,Best Jazz Instrumental Album,Unity Band,Pat Metheny Unity Band,"James Farber & Pete Karam, engineers/mixers",True
974,2012,Best Large Jazz Ensemble Album,Dear Diz (Every Day I Think Of You),Arturo Sandoval,"Gregg Field & Arturo Sandoval, producers; Gregg Field & Don Murray, engineers/mixers",True
975,2012,Best Latin Jazz Album,¡Ritmo!,The Clare Fischer Latin Jazz Big Band,"Dan Blessinger, Les Brockmann, Matt Brownlie & Justin Merrill, engineers/mixers",True
976,2012,Best Gospel/Contemporary Christian Music Performance,"10,000 Reasons (Bless The Lord)",Matt Redman,,True
977,2012,Best Gospel Song,Go Get It,,"Erica Campbell, Tina Campbell & Warryn ""Baby Dubb"" Campbell, songwriters (Mary Mary)",True
978,2012,Best Contemporary Christian Music Song,"10,000 Reasons (Bless The Lord)",,"Jonas Myrin & Matt Redman, songwriters (Matt Redman)",True
979,2012,Best Contemporary Christian Music Song,Your Presence Is Heaven,,"Israel Houghton & Micah Massey, songwriters (Israel & New Breed)",False
980,2012,Best Gospel Album,Gravity,Lecrae,"Carlton Lynn & Joseph Prielozny, engineers/mixers",True
981,2012,Best Contemporary Christian Music Album,Eye On It,TobyMac,"Christopher Stevens & Tobymac, producers; Jerricho Scroggins, Christopher Stevens & Taylor Stevens, engineers/mixers",True
982,2012,Best Latin Pop Album,MTV Unplugged Deluxe Edition,Juanes,"Juan Luis Guerra, producer; Gustavo Borner, engineer/mixer",True
983,2012,"Best Latin Rock, Urban or Alternative Album",Imaginaries,Quetzal,"Daniel Sheehy, producer; Pete Reiniger, engineer/mixer",True
984,2012,Best Regional Mexican Music Album (Including Tejano),Pecados Y Milagros,Lila Downs,"Paul Cohen, Lila Downs & Aneiro Taño, producers; Alan Saucedo, Aneiro Taño & Rodolfo Vasquez, engineers/mixers",True
985,2012,Best Tropical Latin Album,Retro,Marlow Rosado Y La Riqueña,"Victor ""Sonny"" Hernández, engineer/mixer",True
986,2012,Best Americana Album,Slipstream,Bonnie Raitt,"Bonnie Raitt, producer; Ryan Freeland, engineer/mixer",True
987,2012,Best Bluegrass Album,Nobody Knows You,Steep Canyon Rangers,"Gary Paczosa & The Steep Canyon Rangers (Mike Guggino, Charles Humphrey, Woody Platt, Nicky Sanders & Graham Sharp), producers; Brandon Bell & Gary Paczosa, engineers/mixers",True
988,2012,Best Blues Album,Locked Down,Dr. John,"Dan Auerbach, producer; Dan Auerbach & Collin Dupuis, engineers/mixers",True
989,2012,Best Folk Album,The Goat Rodeo Sessions,"Yo-Yo Ma, Stuart Duncan, Edgar Meyer & Chris Thile","Steven Epstein, producer; Richard King, engineer/mixer",True
990,2012,Best Regional Roots Music Album,The Band Courtbouillon,"Wayne Toups, Steve Riley & Wilson Savoy","Joel Savoy, engineer/mixer",True
991,2012,Best Reggae Album,Rebirth,Jimmy Cliff,"Tim Armstrong, producer; Tim Armstrong, Kevin Bivona, J Bonner, Bill Mims, John Morrical & Clinton Welander, engineers/mixers",True
992,2012,Best World Music Album,The Living Room Sessions Part 1,Ravi Shankar,"Barry Phillips, producer; Barry Phillips, engineer/mixer",True
993,2012,Best Children's Album,Can You Canoe?,The Okee Dokee Brothers,"Dean Jones, producer; Dean Jones, engineer/mixer",True
994,2012,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Society's Child: My Autobiography,Janis Ian,"Mike Charzuk, Christina Harcar, Jason Ojalvo & Stefan Rudnicki, producers; Stefan Rudnicki & Ted Scott, engineers/mixers",True
995,2012,Best Comedy Album,Blow Your Pants Off,Jimmy Fallon,"Gerard Bradford, Mike DiCenzo, Jimmy Fallon & Lawrence Manchester, producers; Lawrence Manchester, engineer/mixer",True
996,2012,Best Musical Theater Album,Once: A New Musical,,"Steve Kazee & Cristin Milioti, principal soloists; Steven Epstein & Martin Lowe, producers; Richard King, engineer/mixer (Original Broadway Cast With Steve Kazee, Cristin Milioti & Others)",True
997,2012,Best Compilation Soundtrack For Visual Media,Midnight In Paris,(Various Artists),"Woody Allen, producer",True
998,2012,Best Score Soundtrack For Visual Media,The Girl With The Dragon Tattoo,,"Trent Reznor & Atticus Ross, composers; Trent Reznor & Atticus Ross, producers; Blumpy & Alan Moulder, engineers/mixers (Trent Reznor & Atticus Ross)",True
999,2012,Best Song Written For Visual Media,Safe & Sound (From The Hunger Games),"T Bone Burnett, Taylor Swift, John Paul White & Joy Williams, songwriters (Taylor Swift Featuring The Civil Wars)",,True
1000,2012,Best Instrumental Composition,Mozart Goes Dancing,,"Chick Corea, composer (Chick Corea & Gary Burton)",True
1001,2012,Best Instrumental Arrangement,How About You,,"Gil Evans, arranger (Gil Evans Project)",True
1002,2012,Best Instrumental Arrangement Accompanying Vocalist(s),City Of Roses,,"Thara Memory & Esperanza Spalding, arrangers (Esperanza Spalding)",True
1003,2012,Best Recording Package,Biophilia,,"Michael Amzalag & Mathias Augustyniak, art directors (Björk)",True
1004,2012,Best Boxed Or Special Limited Edition Package,Woody At 100: The Woody Guthrie Centennial Collection,,"Fritz Klaetke, art director (Woody Guthrie)",True
1005,2012,Best Album Notes,Singular Genius: The Complete ABC Singles,,"Billy Vera, album notes writer (Ray Charles)",True
1006,2012,Best Historical Album,The Smile Sessions (Deluxe Box Set),,"Alan Boyd, Mark Linett, Brian Wilson & Dennis Wolfe, compilation producers; Mark Linett, mastering engineer (The Beach Boys)",True
